,Factor1,Factor2
2021-08-30,4.168726956254711,-2.0806907957135374
2021-08-31,-0.6672478064749641,0.7769000357429375
2021-09-01,-1.7177521376326421,1.4178980076325245
2021-09-02,-2.5077308496252115,0.5737059464187613
2021-09-03,2.233584542837973,-1.9189937086352253
2021-09-04,0.2856806368366589,0.9706853917734515
2021-09-05,-0.6240163453247107,-0.5430870745591314
2021-09-06,1.4449206245512893,1.3458456916877952
2021-09-07,-1.306099523771165,-0.888111519455575
2021-09-08,5.42952000410469,-0.014189734076345353
2021-09-09,0.43006447626721767,-1.259156426094182
2021-09-10,1.2254609237804444,-1.7038892975367683
2021-09-11,1.2305529506309447,1.7028972261692692
2021-09-12,0.35855078167359805,0.4138442230088634
2021-09-13,0.5632989904674285,-0.7524319931074556
2021-09-14,-1.4538909790520962,0.22273688599252234
2021-09-15,1.0577294632962357,1.3347740611066865
2021-09-16,2.7759021481449992,1.8649404033249852
2021-09-17,2.351722987906849,-1.599111397030167
2021-09-18,3.86600574099254,0.5172377931467945
2021-09-19,-1.4800282981528696,0.8803799293217868
2021-09-20,-2.9273538799898025,1.130332915803784
2021-09-21,-1.9324946883508336,-0.11313974870255727
2021-09-22,0.6813330121527006,-0.741863770028345
2021-09-23,1.1427897894807748,0.9875279655883789
2021-09-24,-3.1893525723008507,1.6650258172716246
2021-09-25,1.8029005970865142,-1.1773696933964264
2021-09-26,-0.48095297948841415,-0.18945517489901087
2021-09-27,-1.4046129844183683,-0.10222632476872145
2021-09-28,-2.6833522965457584,0.5582007158442739
2021-09-29,-4.4665580018327145,-0.8194293185398385
2021-09-30,0.23041942306204466,-1.7464717433861305
2021-10-01,1.3188361551687837,-1.562233105815708
2021-10-02,-3.635233459729558,-0.8359010242486492
2021-10-03,-2.599965597072966,1.691548436721998
2021-10-04,0.5211712321603676,1.3823153826029186
2021-10-05,3.85986082260027,-0.4259876949560475
2021-10-06,-0.47380453612203155,1.1132627321442647
2021-10-07,-4.230671508917463,1.4203998563761921
2021-10-08,-0.5821802616656749,-1.3143080259186362
2021-10-09,-0.5333261447425517,-0.3108347986174897
2021-10-10,-4.125210559078576,-0.7325506177402336
2021-10-11,-0.35923889203754245,2.1036117676624078
2021-10-12,-0.09011083539159098,-1.678425016911168
2021-10-13,1.1747779246413987,0.7709236710655409
2021-10-14,4.732080231708098,0.15854889765680893
2021-10-15,3.396843593755324,-0.13311882323224353
2021-10-16,-0.8119858882432824,1.076984397012281
2021-10-17,-2.8288773030552528,-0.9786395237125513
2021-10-18,4.20002226357878,0.24005423883505148
2021-10-19,-1.3778301763006504,-1.4013033654103295
2021-10-20,-0.5305524648243156,0.08124635720977853
2021-10-21,0.14726988661276602,-1.6730115101707033
2021-10-22,-1.591996113684223,-0.6212823742729974
2021-10-23,-1.6716202553710526,-0.7529026352794786
2021-10-24,-0.06259193551469644,0.300168857704597
2021-10-25,-0.9126052420390434,0.606379963976512
2021-10-26,-1.0730966625872198,-1.2336342276855725
2021-10-27,-0.536659556326411,0.7401468453120197
2021-10-28,-1.4539563900611654,1.9808796927778594
2021-10-29,-0.06452540506028087,-0.08293263326452413
2021-10-30,0.2673151576268761,-0.057338183453241404
2021-10-31,1.6879607572948692,3.61629888741227
2021-11-01,-5.609390194605691,-0.8802379923643494
2021-11-02,1.1653882962449158,0.09561657499640586
2021-11-03,1.8242249978420675,0.3738235721145906
2021-11-04,-4.77979272874621,0.581501499256967
2021-11-05,-0.7376063177352347,0.17034979164267602
2021-11-06,-0.3658121153929658,-1.0509284426767722
2021-11-07,-2.4510890209192895,-0.6394584555730787
2021-11-08,-0.3534271580860604,-1.0513791259425849
2021-11-09,-0.883010642664863,-1.2185483627406462
2021-11-10,3.268027793451995,-0.14813123627769464
2021-11-11,2.8723633942065616,-0.7295847476708762
2021-11-12,1.0667003988758132,-1.2124678339412807
2021-11-13,1.3993243067468888,0.34403789652497074
2021-11-14,-1.8680014968984768,-0.5558541610295854
2021-11-15,-0.44766443414502455,-1.1440528014897935
2021-11-16,0.08982984595504581,-0.1594320417635818
2021-11-17,-1.0060383220033124,-1.05535436109081
2021-11-18,0.8565671040228612,-1.4585883206760368
2021-11-19,-0.10894341142004466,0.1896905097463798
2021-11-20,-0.4784708507355965,-0.5295170842222074
2021-11-21,3.368993629132681,0.7609242730531316
2021-11-22,1.7859853338677545,0.47788272265077825
2021-11-23,-0.9662557348475455,-0.3456648308823985
2021-11-24,1.6514429664781303,-0.7700848597202924
2021-11-25,-0.3233388114960428,-0.03782261898343184
2021-11-26,2.555030533372278,0.2837893068606071
2021-11-27,1.3810434626001338,-1.0641707447849258
2021-11-28,-0.8949906917738218,-1.2684622889115669
2021-11-29,0.965637118639165,-0.3791529835595591
2021-11-30,-3.3382773469132694,0.41165386141168414
2021-12-01,1.598055648821703,-0.551736760821814
2021-12-02,-1.616191169892419,-0.7156092681260834
2021-12-03,0.2941751544911958,1.3724088770344613
2021-12-04,1.9388742516840693,0.8132964374614825
2021-12-05,-0.22509123571537573,0.04709430103913735
2021-12-06,-0.9828075979911949,1.0981182447461333
2021-12-07,-1.7763826087838737,0.6678953373329004
2021-12-08,0.21883793407535396,-0.7901969079426775
2021-12-09,-2.914829854277308,0.7200279280295604
2021-12-10,3.9435639240139313,-0.016580362365612722
2021-12-11,-3.301386513817601,1.842449922772202
2021-12-12,2.8164510551962896,-0.3874021463226267
2021-12-13,1.0614319345127214,0.06171380824932804
2021-12-14,-0.2901604358859397,0.5568396685884627
2021-12-15,-0.563286433910125,-2.05088989634101
2021-12-16,-0.2889182796471984,-0.3342721613193904
2021-12-17,1.1374262835307305,-3.6184073595522204
2021-12-18,3.657531416981744,-0.7499094334033101
2021-12-19,-0.34064253727604216,0.3790946391102695
2021-12-20,0.14580604945162004,0.11415189882759136
2021-12-21,-0.3391347065861656,-1.4178500083750987
2021-12-22,-1.719724678376675,-2.483938636994038
2021-12-23,0.3264414669150208,2.027914172035689
2021-12-24,-3.8706197600278465,1.1834575022200315
2021-12-25,-2.488868695076366,0.5393334735322891
2021-12-26,0.7052423052366573,-0.5059959509766614
2021-12-27,1.7360252267191052,-0.02561708494111231
2021-12-28,-0.07106774772628249,-0.28745073520074027
2021-12-29,0.38127274151327667,0.6022539786815688
2021-12-30,-0.41724026603752923,2.3658213118201097
2021-12-31,-0.776421509186668,0.49919691524976106
2022-01-01,-0.28144622704198097,0.7847982705730248
2022-01-02,1.2108805689359767,2.3782003260373
2022-01-03,-1.8861307180630968,-1.1719384665040007
2022-01-04,0.9437654299594845,-2.0628817411383076
2022-01-05,-4.102169670474185,-0.35499505597659986
2022-01-06,1.398737775672655,0.739447799056105
2022-01-07,1.5399423878553,0.1068953906621986
2022-01-08,-0.5076060497943484,-0.8301149930819657
2022-01-09,1.174079881069499,0.2725232656621487
2022-01-10,2.3745093735600906,0.5553895989805063
2022-01-11,3.1321555344474783,0.8280926272128265
2022-01-12,-2.98783282938749,-0.636888762896739
2022-01-13,-1.5992080646112372,-0.00203741561483467
2022-01-14,-1.5568857488251713,1.8280131165790667
2022-01-15,-0.7073710613396524,-0.17910977828303717
2022-01-16,0.39497138230648715,1.8197174130601281
2022-01-17,-1.521879762493178,0.3551265591960021
2022-01-18,0.2732878354345327,-1.7359336858717187
2022-01-19,-1.4267900938935676,1.005664663765743
2022-01-20,-0.3554340205385947,0.7112951982306882
2022-01-21,-2.48772475075961,0.12425647117552927
2022-01-22,-2.0367504142122757,-2.8739602840664396
2022-01-23,-2.020441690154132,1.0707667078947793
2022-01-24,-2.0046162564498786,0.8067191655016848
2022-01-25,2.6011455282299907,1.9201499310184509
2022-01-26,-0.8725949670611451,0.5510451970438748
2022-01-27,6.272057463187246,0.4032812257163938
2022-01-28,0.23312067990171384,0.2181215255293006
2022-01-29,0.8516607823754077,0.7511895997642137
2022-01-30,-0.0676473386036246,1.423186219207109
2022-01-31,1.9276119725313356,0.4037211299403258
2022-02-01,-1.6635736323026395,0.16157314537855733
2022-02-02,0.8950079517376898,-0.5912949827419253
2022-02-03,5.214636193225329,0.2349773740512103
2022-02-04,-0.6800096354458571,-0.31209891750791807
2022-02-05,2.420018095203754,-0.5315485230763466
2022-02-06,-0.8202994119957714,-2.4001302922051435
2022-02-07,-0.165720995677412,-0.8204377819412496
2022-02-08,2.976265128088991,1.264400281795942
2022-02-09,-1.0136518657883733,0.27321420347051906
2022-02-10,3.4481132752428807,1.1541370401558786
2022-02-11,0.787906591064694,1.243899415719446
2022-02-12,-1.1934937516711102,1.172624224603231
2022-02-13,0.5075823140183187,1.0363414211146367
2022-02-14,3.3455825179043366,-0.46692419483589054
2022-02-15,-0.5436774273605908,0.9612117286913051
2022-02-16,-4.212313020469303,0.790694146406314
2022-02-17,-0.4501788458084929,1.0399671670476527
2022-02-18,0.11872085244256253,-0.47551372139942666
2022-02-19,-0.2543192970832343,1.4502754493753593
2022-02-20,0.3797290728632471,-0.9378578766010921
2022-02-21,-0.5515965317774169,-2.3280009777775956
2022-02-22,-2.6696484454471237,-0.23716036663352397
2022-02-23,0.5222220005953347,0.590558556504778
2022-02-24,0.2612343807577504,0.6282951275599428
2022-02-25,-0.04606711432787199,0.954123808762287
2022-02-26,1.301583781550749,0.7009111623787155
2022-02-27,1.7746942370596537,-0.48669625466065125
2022-02-28,1.6138988750827892,-0.1650503657731022
2022-03-01,1.0366145225261016,1.2228335398889327
2022-03-02,-4.343204900479868,1.1740691490824942
2022-03-03,0.9739728234723191,-2.718930842298557
2022-03-04,-0.3645083059675249,0.9036974512054136
2022-03-05,0.6431965934418731,-0.7884741939123613
2022-03-06,-3.485944179466841,0.5545885726517656
2022-03-07,-4.1778113089892495,-0.7380993385081052
2022-03-08,1.8831514271514878,0.2768265675573308
2022-03-09,-0.4689515387365811,0.5517549860410005
2022-03-10,2.3342972238759225,-0.43200347018257623
2022-03-11,0.06309059802719771,-1.1792635888009724
2022-03-12,0.353070072239018,1.752687685363319
2022-03-13,1.2502178992748818,1.7936086170054715
2022-03-14,-1.5522669949212806,-0.06014495510770028
2022-03-15,0.7455905802241825,-1.7896310547084067
2022-03-16,-0.6715516574406081,0.6762413512649881
2022-03-17,-1.0837633648732405,-1.7616677516541603
2022-03-18,-1.377951618550397,-2.0009882419997993
2022-03-19,0.4950252079346788,-1.2314779621564502
2022-03-20,-1.129115229177815,1.2404156922503482
2022-03-21,0.6412245217041768,0.11721840840854202
2022-03-22,-1.8247897743249184,-0.611742228247075
2022-03-23,0.08537715853700967,0.5161688567237156
2022-03-24,-1.5185013922223665,0.16865787463383608
2022-03-25,2.8197362641570605,1.328727058041697
2022-03-26,-0.39999817955349404,1.2416926113987028
2022-03-27,2.0980045748867258,-0.3119145776667893
2022-03-28,-2.6176506424059416,0.28667864207120636
2022-03-29,0.2803989938987801,1.1350942375956086
2022-03-30,-0.07401149780940398,-1.2410583717223982
2022-03-31,-0.7788186616377868,0.04060819414629116
2022-04-01,1.5341135234598542,1.2988350589465405
2022-04-02,-0.7678876318239881,-0.25591647193574985
2022-04-03,2.8842803677537865,-0.8164697217214634
2022-04-04,5.2666326805524,-0.20431989288631094
2022-04-05,0.251436253725155,-1.4375837246943424
2022-04-06,-1.489790989330307,0.22366541673850282
2022-04-07,1.0363919515109672,-0.16451656381372182
2022-04-08,3.7774220802894445,0.9640096105426949
2022-04-09,-1.1497346579703045,-1.3197559353912633
2022-04-10,-1.3347379793728216,0.11568280263178995
2022-04-11,-1.4875841534141916,0.2035314242209998
2022-04-12,-2.60629203425855,2.294218100352022
2022-04-13,-2.1453639914843907,-1.2407092197660672
2022-04-14,-2.861519209084366,0.44169744939124167
2022-04-15,-2.210695933097841,0.3234234532913454
2022-04-16,1.8480516154660498,0.7350139315334618
2022-04-17,1.1695724906970242,1.0952789462852768
2022-04-18,3.7592100520615386,1.89331092712018
2022-04-19,-1.7436755206657037,1.9749790072527862
2022-04-20,2.4170500773351797,-1.2508461879206243
2022-04-21,-2.064846291034366,0.029940415698181545
2022-04-22,1.9375713698492347,-1.9718490095003132
2022-04-23,-0.009271797562069618,0.3291150835081156
2022-04-24,-2.974172047612662,0.9908401748506915
2022-04-25,-0.18781174292699918,0.02868002371984041
2022-04-26,0.3483226691370826,-0.5034150247377307
2022-04-27,0.12968833542542416,-1.2113639093359119
2022-04-28,-0.5889590714074421,-0.7775749814562145
2022-04-29,5.399683562504376,0.5217517088663333
2022-04-30,-1.8268777536756122,0.9568298060928517
2022-05-01,-1.2389925525241627,1.7796403552822226
2022-05-02,-1.0616037971322567,1.5219546752986404
2022-05-03,-1.1610030154764557,0.0811653281238046
2022-05-04,-0.9622480940960326,0.5322153163617337
2022-05-05,3.260984596367987,0.23273120706713415
2022-05-06,3.9695978091898283,-1.6670824395319663
2022-05-07,-1.2824989633079367,-0.9136256252934354
2022-05-08,-1.1003361191015495,0.19176740002929032
2022-05-09,0.09944390525192162,1.5935233279581031
2022-05-10,-1.071514915895508,0.1870313093704393
2022-05-11,0.14573600522311944,-0.3975434750471061
2022-05-12,-0.20027708721176188,-0.20639368540435143
2022-05-13,-3.351095978617535,0.5047784217783782
2022-05-14,4.187529625850595,-0.7800625532362062
2022-05-15,2.2660436414628253,0.454623327832385
2022-05-16,-1.6857594246604461,-0.16730183895335482
2022-05-17,-1.1928062002128907,-1.761265535946097
2022-05-18,0.9341760795234343,-0.9111502124543497
2022-05-19,0.7334239617470505,-0.020522850080641128
2022-05-20,0.15318458907129917,1.552779917333075
2022-05-21,3.835701016186416,-1.3413192955627014
2022-05-22,-1.8454573069258673,-0.2656023689347872
2022-05-23,-3.3579945856335907,0.588540499701078
2022-05-24,-2.4315562784221703,-0.23829578421917683
2022-05-25,-1.3590550183348356,0.4432963384343295
2022-05-26,-1.042010811610022,-1.5958454216767315
2022-05-27,4.180888521534163,0.912862872069143
2022-05-28,-0.3906297887268356,1.0675708503349115
2022-05-29,-0.06416899839299214,-0.28142800372568766
2022-05-30,-1.837910685553121,-1.2844133083468687
2022-05-31,2.902264505637042,1.6856587214733563
2022-06-01,3.405515691538227,-0.3034528960764149
2022-06-02,-1.7267143736637556,0.06415700674348526
2022-06-03,-3.2121501682672267,0.36520227351201406
2022-06-04,3.9687433378566763,0.9603845816702098
2022-06-05,0.638997237620527,1.2629584455798244
2022-06-06,3.9837546823803622,0.17949741976407588
2022-06-07,-0.5432108093539582,-1.7275311241630849
2022-06-08,-1.4289340721512314,-0.810180298833287
2022-06-09,0.336672793861908,0.5640181129243654
2022-06-10,1.9239319219064188,0.009630689419482169
2022-06-11,0.513363589316052,-0.27962495915939845
2022-06-12,-0.3698078015972391,1.4002153875689594
2022-06-13,1.5295573260468946,-0.23729700079220675
2022-06-14,3.2329450950220706,-1.183293765591788
2022-06-15,2.835665589720713,-1.3834396559093476
2022-06-16,0.319212485460806,-2.291860875254673
2022-06-17,-0.9595120762225786,-0.2161792146031058
2022-06-18,0.4942707522144722,0.777166691423496
2022-06-19,0.19785065099360155,-0.7575590918316095
2022-06-20,-2.003738204576388,-0.13004624723356262
2022-06-21,0.7522690344561538,-0.8880995848199076
2022-06-22,-1.5887878387419283,-1.2563324891568421
2022-06-23,-0.3627357326165952,0.3671790566349544
2022-06-24,1.8196323943874608,-0.3744442508811519
2022-06-25,0.9936603923705145,0.69153263900039
2022-06-26,-0.873261014712541,1.0953141779049984
2022-06-27,-2.620081988679857,1.9687940418219192
2022-06-28,1.5080975954155733,-0.4303694948856202
2022-06-29,0.19655253193083944,0.7484109958126689
2022-06-30,4.582988227882086,-0.9371510450803568
2022-07-01,-0.23540702531532554,1.713780589818273
2022-07-02,-0.5709352427121834,-0.944552003119387
2022-07-03,-0.5650570933161737,0.716666652272332
2022-07-04,2.433624140617733,-1.7642243466802086
2022-07-05,-0.10530803093869262,0.8834027564676084
2022-07-06,1.6889762145210285,0.026604836171110063
2022-07-07,0.11068530491532325,0.8241221658219603
2022-07-08,0.07216214850442593,-0.281730178289424
2022-07-09,-1.4402325813332952,-0.5714766772964619
2022-07-10,-0.525830296615043,-0.3851218065555011
2022-07-11,2.1961381973683083,0.39073940919349914
2022-07-12,-3.408593945678854,0.04650672565610106
2022-07-13,-0.7252309200068064,0.714468609738421
2022-07-14,-0.349940138928047,0.3878368441554281
2022-07-15,0.7157827095296786,0.48383782474354464
2022-07-16,-3.3733927140559654,0.004989855371510782
2022-07-17,-0.7284805165111523,-0.623895838133875
2022-07-18,0.5851399039121246,-3.0206650199944165
2022-07-19,6.0220553900132465,0.3279035873110751
2022-07-20,0.9448725424484825,0.7090306001776205
2022-07-21,-2.0073789839927207,2.030929898560813
2022-07-22,2.0842158369266466,-1.1330340256346572
2022-07-23,-4.63307739650466,1.7503906079761844
2022-07-24,-3.073907629730681,1.6160253789579386
2022-07-25,0.6961477729767037,-0.5648066100601619
2022-07-26,-1.8623888712396415,0.6510023705109635
2022-07-27,-2.479272190934194,-0.3516957709665733
2022-07-28,0.227327551531602,-1.5387592751562178
2022-07-29,-0.5367724139695076,0.6151510259302997
2022-07-30,-2.0742405920087674,0.3980109301356502
2022-07-31,-3.238444504898296,-0.08530555594630133
2022-08-01,1.83335781327678,0.5920340845906337
2022-08-02,-0.1668874999100597,-1.305766152917874
2022-08-03,-1.1326398977727943,-0.7944582587310286
2022-08-04,2.3624439047916175,0.5526543060179682
2022-08-05,-2.707041021689055,1.0534664265959908
2022-08-06,-4.190094118907943,-0.6621560726822869
2022-08-07,-2.2206834638366924,0.7555731540459358
2022-08-08,0.5291996006798139,-0.5872514641501598
2022-08-09,0.7308209992361461,-1.3357042481493837
2022-08-10,1.3410232090145786,0.5313445620806263
2022-08-11,1.3788761494032578,-0.10884487507315434
2022-08-12,-2.7981085382954314,-0.07121454326665584
2022-08-13,2.8025424807719115,-3.0081801434442794
2022-08-14,-0.13722222771473452,0.4742005959612342
2022-08-15,1.5007363803372613,-2.2551015300068644
2022-08-16,1.3723720942198527,-0.17784695198000117
2022-08-17,0.34580658430237715,1.4267092649489685
2022-08-18,0.2198074509652428,-1.2926929312728206
2022-08-19,1.4168858457014948,0.32279130499035885
2022-08-20,1.8381345582623463,-0.37460437090392706
2022-08-21,2.208044453639944,-0.2721196240213978
2022-08-22,0.818648126601673,-0.5742511265545268
2022-08-23,1.052256576174448,0.6217492015713861
2022-08-24,-1.0397146174559762,-0.13092032161487566
2022-08-25,1.9365855959736384,-0.834753173598066
2022-08-26,-2.033627661794674,0.82537979416099
2022-08-27,2.9480099033090896,1.825010276293755
2022-08-28,-0.5565191174498239,0.23580386151518115
2022-08-29,-3.4223157029090467,0.9065996185056182
2022-08-30,-0.2344303180082495,-0.7354204291025893
2022-08-31,-1.484652328496861,0.00518950592511247
2022-09-01,2.3457903085331226,0.1535109532751312
2022-09-02,-0.13987730275404595,0.5026824011066282
2022-09-03,-1.3583281409992067,0.6670597639677358
2022-09-04,-4.846742478789231,-0.7176354340338917
2022-09-05,-0.39923277153243,-1.5108513751602843
2022-09-06,-5.074549871365466,-0.9798214920338254
2022-09-07,-2.2770635276857503,-0.8582037075388858
2022-09-08,2.023161638916467,2.3151038872264182
2022-09-09,3.0007818447674106,1.4547567971795115
2022-09-10,1.5724816466896336,-1.0525766715898182
2022-09-11,-2.1598431060707113,0.48965960695858907
2022-09-12,-0.8642663258403569,-1.0126549837189258
2022-09-13,0.5152250047825475,0.18886097676314967
2022-09-14,-0.6924529991362943,-0.8790557705402577
2022-09-15,1.9897017354426996,1.5790383915107558
2022-09-16,2.237591242588131,-0.9989837276365632
2022-09-17,0.7104816320645813,-1.5485440355691513
2022-09-18,1.087479372700618,-1.0423133868067103
2022-09-19,0.38854736550048713,-2.0940973478879283
2022-09-20,-4.940664612220039,1.1328618910533348
2022-09-21,-0.6520598198064838,-1.853789092999886
2022-09-22,-1.5844347935530596,-0.3963841827376357
2022-09-23,-2.1136493262076117,-1.291537954702866
2022-09-24,-0.6342805302225567,-0.24836591268435784
2022-09-25,3.794959623462045,1.3362566557842441
2022-09-26,1.9521680012613256,0.4270234511482517
2022-09-27,-2.17713095031484,0.3074570167741179
